timestamp,balance
2021-09-13 16:53:26+00:00,3697315213.7163963
2021-09-14 16:53:26+00:00,3907887766.387856
2021-09-15 16:53:26+00:00,4263236302.244991
2021-09-16 16:53:26+00:00,4195377024.584162
2021-09-17 16:53:26+00:00,3902475317.809556
2021-09-18 16:53:26+00:00,3795287747.4676037
2021-09-19 16:53:26+00:00,3862320768.513769
2021-09-20 16:53:26+00:00,3642009296.723288
2021-09-21 16:53:26+00:00,3176016422.06205
2021-09-22 16:53:26+00:00,3170667397.5186496
2021-09-23 16:53:26+00:00,3311360141.337446
2021-09-24 16:53:26+00:00,3261044427.41029
2021-09-25 16:53:26+00:00,3097024640.6753545
2021-09-26 06:19:59+00:00,3783883514.492477
2021-09-26 06:28:07+00:00,3783930290.154044
2021-09-27 06:28:07+00:00,3685228324.4734793
2021-09-27 13:33:06+00:00,3957266351.5263686
2021-09-28 13:33:06+00:00,4078066965.9871144
2021-09-29 13:33:06+00:00,3935764880.490449
2021-09-30 13:33:06+00:00,3848165074.5441294
2021-10-01 13:33:06+00:00,4045207241.478976
2021-10-02 13:33:06+00:00,4577894451.335352
2021-10-03 13:33:06+00:00,4469077555.527649
2021-10-04 13:33:06+00:00,4297228439.399875
2021-10-05 13:33:06+00:00,4251720515.3479486
2021-10-06 13:33:06+00:00,4087085837.4924674
2021-10-07 13:33:06+00:00,4565973331.221338
2021-10-08 13:33:06+00:00,4285469451.235977
2021-10-09 13:33:06+00:00,4289850135.1459146
2021-10-10 13:33:06+00:00,4231164264.9110503
2021-10-11 13:33:06+00:00,3980359316.7207565
2021-10-12 13:33:06+00:00,4146245618.550506
2021-10-13 13:33:06+00:00,4190956234.894801
2021-10-14 13:33:06+00:00,4542590435.9514475
2021-10-15 13:33:06+00:00,4181432413.4014926
2021-10-16 13:33:06+00:00,4751677706.25628
2021-10-17 13:33:06+00:00,4470745173.671252
2021-10-18 13:33:06+00:00,4445094338.534439
2021-10-19 13:33:06+00:00,4356060661.897732
2021-10-20 13:33:06+00:00,4583992346.691281
2021-10-21 13:33:06+00:00,4803703508.10604
2021-10-22 13:33:06+00:00,4578575058.71953
2021-10-23 13:33:06+00:00,4619969339.720535
2021-10-24 13:33:06+00:00,4516821686.669095
2021-10-25 13:33:06+00:00,4475885710.207296
2021-10-26 13:33:06+00:00,4825353759.049126
2021-10-27 13:33:06+00:00,4369939503.634007
2021-10-28 13:33:06+00:00,4170726155.7928424
2021-10-29 13:33:06+00:00,4302795374.294567
2021-10-30 13:33:06+00:00,4338941608.803302
2021-10-31 13:33:06+00:00,4365349175.309427
2021-11-01 13:33:06+00:00,4480472223.662461
2021-11-02 13:33:06+00:00,4410762768.044923
2021-11-03 13:33:06+00:00,4667777803.432563
2021-11-04 13:33:06+00:00,4599097322.138009
2021-11-05 13:33:06+00:00,4483102055.914296
2021-11-06 13:33:06+00:00,4456390513.677095
2021-11-07 13:33:06+00:00,4369356175.419898
2021-11-08 13:33:06+00:00,4256944458.801646
2021-11-09 13:33:06+00:00,4602298864.592554
2021-11-10 13:33:06+00:00,4500686869.883607
2021-11-11 13:33:06+00:00,4414452440.381369
2021-11-12 13:33:06+00:00,4318824241.752226
2021-11-13 13:33:06+00:00,4285631929.992404
2021-11-14 13:33:06+00:00,4226703295.340254
2021-11-15 13:33:06+00:00,4279375544.1526184
2021-11-16 13:33:06+00:00,4000169239.9776545
2021-11-17 13:33:06+00:00,3806842409.046224
2021-11-18 13:33:06+00:00,3706371753.904834
2021-11-19 13:33:06+00:00,3607245493.425746
2021-11-20 13:33:06+00:00,3729612285.184302
2021-11-21 13:33:06+00:00,3850285274.922817
2021-11-22 13:33:06+00:00,3818252856.86816
2021-11-23 13:33:06+00:00,3769776270.799129
2021-11-24 13:33:06+00:00,3643329302.7986064
2021-11-25 13:33:06+00:00,3592127165.9360676
2021-11-26 13:33:06+00:00,3663735732.9094086
2021-11-27 13:33:06+00:00,3316804745.6313796
2021-11-28 13:33:06+00:00,3326902878.3747263
2021-11-29 13:33:06+00:00,3482947684.1308312
2021-11-30 10:17:43+00:00,3520119251.4962907
2021-12-01 10:17:43+00:00,3666258922.220792
2021-12-02 10:17:43+00:00,3933121349.389353
2021-12-03 10:17:43+00:00,3663150497.2605925
2021-12-04 10:17:43+00:00,3248008431.029149
2021-12-05 10:17:43+00:00,2853350652.9251943
2021-12-06 10:17:43+00:00,2935993209.4705215
2021-12-07 10:17:43+00:00,2965179388.1356483
2021-12-08 10:17:43+00:00,3234054852.5329804
2021-12-09 10:17:43+00:00,2982369536.5237126
2021-12-10 10:17:43+00:00,2682880438.6876082
