,timestamp,address,symbol,price,returns,std_dev
520,2020-12-09,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,566.54004,-0.023183853733101438,0.024398834999012787
519,2020-12-10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,566.8458,0.0005395514865752908,0.018237045767763943
518,2020-12-11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,551.48987,-0.02746383863077431,0.018125485735475334
517,2020-12-12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,545.4411,-0.011028645329821101,0.017769679725469546
516,2020-12-13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,579.55646,0.060668261743868586,0.028786020844024193
515,2020-12-14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,582.41205,0.004915100063814889,0.02891467301988579
514,2020-12-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,584.2526,0.0031552366431414325,0.02704539037990029
513,2020-12-16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,577.227,-0.01209782020637214,0.025877189990297242
512,2020-12-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,602.334,0.04257650537791044,0.029333002683193873
511,2020-12-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,646.825,0.07126367004998695,0.03216444595277332
510,2020-12-19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,639.8749,-0.010803090283143853,0.03213065684688362
509,2020-12-20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,647.06067,0.011167372859371858,0.02823123770723273
508,2020-12-21,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,629.04315,-0.028240206055185728,0.03215816202533564
507,2020-12-22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,595.07916,-0.05550541658826548,0.03983760469591708
506,2020-12-23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,599.9467,0.008146379223766393,0.03939634050571436
505,2020-12-24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,601.46716,0.002531119146142821,0.03639223212505809
504,2020-12-25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,603.00665,0.002556287775705305,0.022348307580419093
503,2020-12-26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,592.42633,-0.01770169713275755,0.022512566747893956
502,2020-12-27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,690.66266,0.15342498581014657,0.062338633677713515
501,2020-12-28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,714.09015,0.033357701337463394,0.060743298280722134
500,2020-12-29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,731.46234,0.024036521007682804,0.05283314964087188
499,2020-12-30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,714.1185,-0.023996820926040392,0.05580112784404078
498,2020-12-31,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,734.04456,0.027520820263456914,0.05505102433498627
497,2021-01-01,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,722.4289,-0.01595072837902491,0.05665253758494216
496,2021-01-02,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,711.8746,-0.014717234534785694,0.056333786998932836
495,2021-01-03,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,959.2728,0.2982737251089001,0.10491063170079784
494,2021-01-04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1082.4686,0.1208239551137408,0.1077208945437792
493,2021-01-05,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1018.28595,-0.061123400950742764,0.1155548421433455
492,2021-01-06,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1115.5441,0.0912214953556857,0.11239517273867984
491,2021-01-07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1151.2089,0.031470339674039685,0.11222181213713853
490,2021-01-08,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1185.1893,0.029089901039995623,0.10867199654722251
489,2021-01-09,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1299.4933,0.09207191059258103,0.10295249142177547
488,2021-01-10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1334.0068,0.026212625674762822,0.05621595716573068
487,2021-01-11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1181.3818,-0.12150227461054135,0.07243609179072169
486,2021-01-12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1100.9891,-0.0704758127204629,0.07385394658357591
485,2021-01-13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1027.498,-0.06908223668637133,0.07024173911924074
484,2021-01-14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1165.0148,0.1256070698852925,0.08474279831639822
483,2021-01-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1248.0016,0.06880976119806485,0.08766599356570659
482,2021-01-16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1254.5421,0.005227093450473811,0.08066801292218034
481,2021-01-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1241.1833,-0.010705446667835008,0.07965350550660984
480,2021-01-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1223.8674,-0.014049353892013205,0.06591347345496679
479,2021-01-19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1390.9543,0.12797421345145166,0.06989106813371221
478,2021-01-20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1390.369,-0.00042087880156913357,0.05875063579623399
477,2021-01-21,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1286.461,-0.07767414206566305,0.0610389078720845
476,2021-01-22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1161.6034,-0.1020937453911851,0.06807350674439855
475,2021-01-23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1267.2805,0.08707197386282313,0.07626356627465666
474,2021-01-24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1378.2864,0.08396772249765105,0.0811481820660742
473,2021-01-25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1320.0227,-0.0431920550217201,0.08325043753058453
472,2021-01-26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1349.7666,0.022282755194332073,0.06899450491083885
471,2021-01-27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1339.2517,-0.007820663469132166,0.06898375073584018
470,2021-01-28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1218.6119,-0.09439860105628574,0.07168400867715925
469,2021-01-29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1340.0808,0.09501748656337616,0.06769299738020632
468,2021-01-30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1371.6957,0.02331780104867188,0.062176524289082304
467,2021-01-31,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1359.6744,-0.0088024523813893,0.05471674196217526
466,2021-02-01,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1353.9402,-0.004226251240667499,0.05215939599484827
465,2021-02-02,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1429.9108,0.054593056624857826,0.05496071071774136
464,2021-02-03,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1566.7544,0.09139415377608821,0.06140636317375252
